login_time,typing_speed,backspace_count,mouse_movement_speed,cursor_path_length,ip_address_risk,geo_location_change,device_type,browser_type,failed_attempts_last_10min,login_hour,session_request_rate,password_paste,vpn_detected,tor_detected,keystroke_variance,is_attacker,attack,label
3.32,4.6,2,258.56,453.81,0,0,Mobile,Firefox,0,13,1.68,0,0,0,0.53,0,none,0
5.18,4.89,1,236.4,779.04,0,1,Mobile,Firefox,0,23,1.94,0,0,0,0.566,0,none,0
4.88,1.94,2,118.61,587.0,0,0,Mobile,Firefox,0,9,0.93,0,0,0,0.544,0,none,0
7.64,3.27,2,305.84,711.8,0,0,Desktop,Firefox,0,12,2.36,1,1,0,0.35,0,none,0
1.05,3.53,1,256.76,638.07,0,0,Mobile,Firefox,1,10,3.39,1,0,0,0.503,0,none,0
3.09,2.41,1,285.69,487.32,0,0,Desktop,Edge,0,19,2.65,0,0,0,0.771,0,none,0
3.94,2.37,2,26.5,487.26,0,0,Mobile,Safari,1,12,3.15,1,1,0,0.434,0,none,0
6.12,3.12,2,255.21,633.36,0,1,Desktop,Edge,2,8,1.96,0,0,1,0.05,1,tor_intrusion,1
2.07,3.71,0,238.49,700.9,0,1,Mobile,Edge,3,22,4.04,0,0,0,0.371,0,none,0
4.56,4.27,2,386.78,426.47,0,0,Desktop,Edge,2,23,2.11,0,0,0,0.586,0,none,0
3.63,3.6,3,344.82,337.27,0,0,Desktop,Safari,1,8,2.01,0,0,0,0.568,0,none,0
2.86,1.01,1,308.19,330.34,0,0,Mobile,Firefox,1,2,1.99,1,0,0,0.114,0,none,0
3.22,3.03,3,362.38,872.97,1,0,Mobile,Edge,3,20,0.58,0,0,0,0.571,0,none,0
4.74,7.48,1,196.92,206.34,0,1,Mobile,Chrome,1,22,1.66,0,0,0,0.231,1,bot_attack,1
5.14,3.62,4,246.52,223.84,0,1,Desktop,Firefox,0,8,3.12,0,1,0,0.413,0,none,0
5.51,2.68,1,329.57,528.02,1,0,Mobile,Safari,2,20,1.44,1,0,0,0.285,0,none,0
3.91,3.54,3,455.03,421.06,1,0,Mobile,Edge,2,8,1.08,1,0,0,0.279,1,bot_attack,1
5.57,2.51,1,215.38,613.13,0,0,Mobile,Firefox,1,1,1.77,0,1,0,0.467,0,none,0
7.11,4.59,4,282.73,512.78,0,0,Mobile,Chrome,1,10,0.44,0,1,0,0.627,1,bot_attack,1
3.82,4.36,3,223.57,193.4,0,1,Desktop,Firefox,0,21,0.67,1,1,0,0.521,1,bot_attack,1
5.01,2.5,3,217.26,323.12,0,0,Mobile,Chrome,2,8,4.22,1,0,0,0.453,0,none,0
3.45,4.28,1,180.81,324.05,0,0,Desktop,Safari,1,18,1.27,1,0,0,0.373,0,none,0
4.17,1.41,1,208.94,528.75,0,0,Mobile,Chrome,1,16,3.92,0,0,0,0.501,0,none,0
1.92,1.82,2,288.86,742.56,0,0,Desktop,Firefox,1,19,2.19,1,0,0,0.214,0,none,0
7.3,2.14,2,188.64,553.56,0,0,Mobile,Safari,2,6,2.26,0,0,0,0.111,0,none,0
6.76,2.07,3,294.13,735.91,0,0,Desktop,Safari,2,9,1.89,0,0,0,0.357,0,none,0
5.05,2.73,4,268.17,855.46,0,1,Desktop,Chrome,1,3,2.97,1,0,0,0.388,0,none,0
3.78,5.06,0,281.12,862.21,0,0,Mobile,Safari,2,22,2.37,1,0,0,0.336,1,bot_attack,1
4.62,4.29,5,186.94,117.39,1,0,Desktop,Firefox,1,19,0.43,0,0,0,0.087,1,bot_attack,1
4.85,0.72,2,170.23,486.31,0,0,Mobile,Chrome,0,10,2.05,1,0,0,0.592,0,none,0
4.57,2.38,1,188.37,639.58,0,0,Desktop,Firefox,0,20,1.28,0,0,0,0.411,0,none,0
5.15,4.96,5,153.77,213.25,1,0,Desktop,Firefox,3,15,2.55,0,0,0,0.529,1,bot_attack,1
3.98,4.35,1,337.85,489.27,0,0,Mobile,Firefox,0,23,2.73,1,0,0,0.54,0,none,0
2.2,3.77,3,289.42,673.86,0,0,Mobile,Edge,2,18,1.26,0,0,0,0.351,0,none,0
6.07,4.9,1,191.52,248.23,0,0,Desktop,Firefox,1,16,3.61,0,0,0,0.158,0,none,0
3.97,4.52,1,173.06,737.29,0,0,Mobile,Safari,1,21,1.5,0,1,0,0.452,0,none,0
5.47,4.41,0,163.63,550.21,0,0,Desktop,Edge,0,6,4.06,0,0,0,0.492,1,bot_attack,1
4.22,4.8,2,202.11,441.22,0,0,Mobile,Edge,0,15,2.15,0,1,0,0.711,0,none,0
4.73,2.46,1,262.38,548.35,0,0,Mobile,Edge,3,22,3.76,0,0,0,0.45,0,none,0
4.97,2.0,2,280.86,301.71,1,1,Mobile,Chrome,2,14,1.09,0,0,0,0.664,1,bot_attack,1
6.04,4.9,3,331.15,589.77,0,1,Mobile,Chrome,1,17,3.89,0,0,1,0.73,1,tor_intrusion,1
3.85,4.65,4,70.03,695.34,0,1,Mobile,Safari,2,17,3.2,0,1,0,0.46,0,none,0
5.2,3.28,4,281.55,781.05,0,0,Mobile,Edge,1,2,2.31,0,0,0,0.365,0,none,0
5.0,3.97,5,209.72,373.68,1,0,Desktop,Edge,2,15,4.66,1,0,0,0.577,1,bot_attack,1
5.47,0.96,1,232.59,754.78,0,0,Desktop,Firefox,1,2,3.24,0,0,0,0.339,0,none,0
6.37,2.21,1,276.56,442.91,1,0,Mobile,Edge,0,0,2.04,1,1,0,0.442,0,none,0
5.15,3.69,3,218.85,178.7,0,0,Desktop,Edge,1,3,2.39,0,0,0,0.139,0,none,0
2.71,4.52,1,134.91,498.55,1,0,Desktop,Chrome,2,14,2.59,0,0,1,0.386,0,none,0
5.32,6.41,5,339.65,361.6,0,1,Desktop,Chrome,0,9,3.94,1,0,0,0.62,0,none,0
6.26,2.83,4,270.16,518.96,0,0,Mobile,Safari,0,8,3.55,1,0,0,0.358,0,none,0
5.03,3.65,2,293.23,709.53,0,1,Mobile,Edge,3,21,2.33,0,1,0,0.403,1,bot_attack,1
5.56,3.98,3,231.41,395.38,1,1,Mobile,Safari,1,11,1.74,0,0,0,0.544,0,none,0
2.31,3.53,2,159.38,426.13,1,0,Mobile,Edge,1,9,2.19,0,0,0,0.335,0,none,0
6.72,3.96,0,174.15,233.53,0,0,Mobile,Chrome,1,19,1.54,0,1,0,0.052,0,none,0
2.22,4.66,2,237.22,410.0,0,0,Mobile,Safari,3,16,1.06,0,0,0,0.072,1,bot_attack,1
4.12,2.88,3,405.52,692.17,1,1,Mobile,Firefox,1,7,1.25,1,0,0,0.372,1,bot_attack,1
3.79,5.11,5,249.66,266.81,0,0,Desktop,Chrome,1,22,1.68,0,1,0,0.362,0,none,0
5.39,3.77,2,251.05,690.97,0,0,Desktop,Edge,0,23,3.9,0,0,0,0.292,0,none,0
4.66,4.11,3,192.45,622.93,0,0,Mobile,Firefox,3,23,3.09,0,0,0,0.448,0,none,0
5.23,3.37,1,178.13,381.41,0,0,Mobile,Chrome,2,15,2.64,0,0,0,0.474,1,bot_attack,1
5.34,3.87,3,402.56,658.94,0,0,Mobile,Edge,2,6,2.59,1,0,0,0.447,1,bot_attack,1
5.13,4.06,1,230.48,532.84,0,0,Mobile,Chrome,1,20,3.01,0,0,0,0.364,0,none,0
3.93,2.06,3,315.87,694.3,0,0,Desktop,Safari,1,11,3.49,0,0,0,0.639,0,none,0
5.48,2.3,3,271.07,436.22,0,0,Desktop,Chrome,2,22,2.4,0,0,1,0.275,0,none,0
4.24,4.01,1,300.19,273.45,0,0,Mobile,Edge,2,3,2.77,0,0,0,0.377,0,none,0
5.39,4.32,2,323.92,336.21,0,0,Desktop,Edge,3,15,2.34,0,0,0,0.147,0,none,0
4.38,3.43,1,107.77,378.13,0,0,Mobile,Firefox,1,1,3.86,0,0,0,0.171,0,none,0
6.13,5.37,1,275.75,525.38,0,0,Mobile,Chrome,2,22,3.42,0,0,0,0.228,0,none,0
4.93,5.21,2,267.3,598.77,0,0,Mobile,Safari,1,7,0.1,1,0,0,0.437,0,none,0
5.69,1.56,5,254.56,403.87,0,0,Mobile,Chrome,4,23,3.86,0,0,0,0.455,1,bot_attack,1
5.56,5.07,4,269.08,254.35,0,1,Desktop,Firefox,0,20,0.61,0,0,0,0.524,0,none,0
2.97,2.18,4,320.04,436.87,0,1,Mobile,Safari,2,8,2.33,1,0,0,0.231,1,bot_attack,1
5.18,3.07,0,231.76,344.91,0,0,Desktop,Safari,0,22,3.63,0,0,0,0.357,0,none,0
3.52,3.66,4,207.06,331.84,1,0,Mobile,Safari,0,21,0.82,0,0,0,0.329,0,none,0
5.91,3.38,2,148.81,639.38,0,0,Desktop,Chrome,1,21,1.03,0,1,0,0.322,0,none,0
3.88,2.98,3,152.55,517.23,0,0,Mobile,Firefox,2,0,3.95,0,0,1,0.506,1,tor_intrusion,1
4.34,4.34,1,207.66,404.38,0,0,Desktop,Firefox,1,20,2.5,0,0,0,0.395,0,none,0
7.38,2.58,3,161.62,659.09,0,0,Mobile,Safari,0,21,3.11,0,0,0,0.437,0,none,0
2.99,2.95,3,170.88,858.14,0,0,Mobile,Edge,0,10,2.75,0,0,0,0.49,0,none,0
5.13,3.82,1,187.93,343.96,0,0,Desktop,Edge,3,20,4.47,0,0,0,0.739,0,none,0
7.03,4.22,0,343.21,151.85,1,0,Mobile,Safari,0,23,3.05,0,0,0,0.604,0,none,0
1.68,6.25,4,142.32,557.85,0,0,Desktop,Chrome,0,1,2.34,1,0,0,0.517,0,none,0
2.06,2.98,2,317.18,199.86,1,0,Desktop,Firefox,0,21,2.86,0,1,0,0.631,0,none,0
3.49,3.84,3,281.7,655.06,0,0,Desktop,Firefox,0,21,5.3,0,0,0,0.232,1,bot_attack,1
1.94,4.03,4,288.03,874.47,0,0,Desktop,Edge,2,14,2.83,1,0,0,0.336,0,none,0
4.58,2.59,2,369.35,321.21,0,0,Desktop,Edge,0,8,1.31,0,0,0,0.586,0,none,0
3.36,5.11,4,288.28,537.42,0,0,Mobile,Safari,1,9,2.64,0,0,0,0.509,0,none,0
5.39,3.91,2,146.65,142.98,0,1,Desktop,Safari,1,4,0.93,1,1,0,0.665,1,bot_attack,1
5.88,3.58,2,240.12,257.13,0,0,Desktop,Edge,1,15,2.06,1,0,0,0.36,0,none,0
4.99,3.86,2,303.26,186.28,1,0,Mobile,Safari,4,7,4.21,0,0,0,0.106,1,bot_attack,1
4.12,4.0,6,209.38,310.87,0,0,Mobile,Edge,1,5,1.16,0,1,0,0.7,1,bot_attack,1
8.71,4.5,2,330.96,614.25,0,0,Mobile,Chrome,1,17,1.08,0,0,0,0.563,0,none,0
4.22,1.97,2,248.15,468.9,0,0,Mobile,Edge,0,2,3.31,0,0,0,0.48,0,none,0
2.75,2.06,0,325.52,50.0,1,1,Desktop,Firefox,1,3,0.1,0,0,0,0.29,1,bot_attack,1
7.11,4.64,3,335.34,411.56,0,1,Desktop,Safari,1,22,2.23,1,1,0,0.507,1,bot_attack,1
4.55,6.97,3,240.23,385.77,0,1,Mobile,Safari,0,12,1.42,1,1,0,0.225,1,credential_stuffing,1
4.03,3.77,0,279.07,121.65,0,0,Desktop,Edge,0,4,2.48,0,0,0,0.705,0,none,0
5.11,4.29,3,243.37,176.89,0,0,Mobile,Firefox,0,5,1.95,1,0,0,0.725,0,none,0
6.33,2.66,0,169.19,747.26,0,0,Mobile,Firefox,0,13,2.42,0,0,0,0.409,0,none,0
5.19,1.85,0,115.5,565.16,0,1,Mobile,Safari,2,19,2.91,0,0,0,0.401,0,none,0
3.74,4.96,1,269.88,371.66,0,0,Desktop,Safari,2,21,2.77,0,0,0,0.268,0,none,0
3.51,2.67,0,293.67,647.38,0,1,Mobile,Edge,1,2,1.31,0,0,0,0.287,0,none,0
3.82,2.43,0,172.8,500.76,0,0,Desktop,Firefox,2,18,3.54,0,0,0,0.567,0,none,0
3.94,2.32,2,318.76,706.22,0,0,Desktop,Safari,0,1,0.53,0,0,0,0.763,0,none,0
7.04,3.81,1,264.7,724.68,0,0,Mobile,Edge,1,2,3.35,0,0,0,0.588,0,none,0
5.12,4.03,0,312.24,491.27,1,0,Desktop,Firefox,1,8,2.12,0,0,0,0.481,0,none,0
5.29,3.53,2,311.61,364.21,0,0,Mobile,Firefox,3,3,2.37,0,0,0,0.37,0,none,0
5.69,1.43,2,250.42,537.77,0,0,Desktop,Chrome,1,17,3.07,1,0,0,0.596,0,none,0
5.46,2.84,1,275.42,783.32,0,0,Desktop,Edge,1,19,2.96,0,0,0,0.39,0,none,0
4.47,3.19,0,124.32,430.36,1,0,Desktop,Edge,0,10,3.68,0,1,0,0.515,1,bot_attack,1
6.02,4.36,1,312.12,356.8,1,0,Mobile,Chrome,0,10,2.98,0,0,0,0.239,1,bot_attack,1
1.87,4.15,2,100.9,512.32,0,0,Desktop,Edge,0,7,2.99,0,0,0,0.637,0,none,0
3.5,2.59,4,219.97,484.13,1,0,Mobile,Chrome,0,14,3.33,0,0,0,0.462,0,none,0
2.72,2.38,3,261.91,203.09,0,0,Desktop,Edge,5,13,2.81,1,1,0,0.382,1,bot_attack,1
2.42,2.54,2,190.21,485.31,0,0,Mobile,Chrome,1,5,1.69,0,0,0,0.563,0,none,0
5.81,4.21,0,269.76,387.51,0,0,Mobile,Safari,1,11,4.91,1,0,0,0.295,0,none,0
4.41,2.88,4,226.92,729.11,1,0,Desktop,Safari,4,1,2.81,0,0,0,0.491,1,bot_attack,1
3.87,3.17,3,336.03,609.62,1,0,Mobile,Firefox,1,21,0.71,0,0,0,0.56,0,none,0
6.56,1.55,5,257.26,140.19,1,0,Mobile,Firefox,1,13,2.66,1,0,0,0.335,1,bot_attack,1
5.47,4.39,1,270.17,436.87,0,0,Mobile,Chrome,0,14,2.87,0,0,0,0.245,0,none,0
3.48,3.07,6,205.26,409.83,0,0,Desktop,Safari,1,10,1.79,0,0,0,0.42,0,none,0
4.87,4.91,3,361.39,492.6,1,0,Mobile,Chrome,0,14,0.77,1,0,0,0.798,0,none,0
3.98,3.36,1,324.08,564.62,0,0,Desktop,Firefox,0,11,2.3,0,0,0,0.356,0,none,0
4.29,3.67,3,390.92,685.11,0,1,Mobile,Edge,0,16,1.39,1,0,0,0.341,0,none,0
4.97,4.64,4,320.83,879.47,0,0,Desktop,Firefox,2,18,2.14,0,0,1,0.445,1,tor_intrusion,1
6.05,0.5,1,284.74,575.48,0,0,Mobile,Edge,1,8,2.2,0,0,0,0.528,0,none,0
3.5,2.28,3,203.68,536.87,0,0,Mobile,Chrome,0,2,2.85,1,0,0,0.449,0,none,0
5.19,3.05,1,143.22,446.02,0,0,Desktop,Firefox,2,1,2.01,1,0,0,0.274,0,none,0
4.94,3.19,2,388.68,794.12,0,0,Mobile,Safari,2,21,2.2,0,0,1,0.319,0,none,0
4.05,2.78,1,301.59,343.69,0,1,Desktop,Firefox,0,8,1.75,0,0,0,0.504,0,none,0
2.58,4.53,3,344.14,344.51,0,0,Mobile,Chrome,1,20,2.43,0,1,0,0.453,0,none,0
2.11,2.16,2,244.06,670.33,0,0,Mobile,Chrome,2,13,0.75,0,1,0,0.337,0,none,0
2.8,2.1,3,236.79,242.32,0,0,Desktop,Chrome,1,13,3.2,0,0,0,0.444,0,none,0
5.85,2.38,2,305.37,577.44,0,0,Desktop,Safari,3,4,1.98,0,0,0,0.485,0,none,0
2.79,3.53,2,254.24,572.49,0,0,Desktop,Safari,0,22,2.16,0,1,0,0.355,1,bot_attack,1
4.74,4.26,1,213.01,189.68,1,0,Desktop,Chrome,2,19,2.76,0,0,0,0.733,0,none,0
3.19,1.04,5,289.3,50.0,0,0,Mobile,Firefox,0,12,2.34,0,0,0,0.53,0,none,0
4.93,2.55,1,170.28,581.05,0,0,Desktop,Firefox,1,9,3.08,0,0,0,0.379,0,none,0
4.61,5.18,4,130.03,514.78,0,0,Mobile,Edge,1,23,1.38,0,0,0,0.464,0,none,0
5.62,2.02,0,232.8,413.81,0,1,Mobile,Safari,0,15,2.27,0,0,0,0.275,0,none,0
4.03,3.23,1,280.32,352.79,0,0,Mobile,Chrome,1,17,2.9,1,1,0,0.322,1,bot_attack,1
5.53,3.1,5,223.21,404.07,0,0,Desktop,Edge,1,2,1.86,0,1,0,0.705,0,none,0
4.27,2.6,2,312.63,138.98,0,0,Mobile,Safari,1,22,2.9,0,0,0,0.571,0,none,0
5.06,4.05,0,422.77,303.36,0,0,Desktop,Firefox,1,19,2.27,0,0,0,0.174,0,none,0
5.19,2.21,0,352.93,444.37,0,0,Desktop,Chrome,1,8,3.05,0,1,0,0.159,0,none,0
4.16,3.2,2,238.89,104.99,0,0,Mobile,Firefox,0,6,3.41,0,0,0,0.97,0,none,0
2.67,4.16,2,202.57,408.63,0,1,Mobile,Safari,1,14,2.57,0,0,0,0.386,0,none,0
4.69,2.5,2,364.52,164.48,1,0,Desktop,Chrome,0,6,3.14,0,0,0,0.329,0,none,0
0.62,4.73,2,70.56,400.52,0,0,Desktop,Safari,4,21,2.74,1,0,0,0.405,1,bot_attack,1
4.07,1.81,1,128.28,788.43,0,0,Mobile,Chrome,1,23,2.42,0,0,0,0.231,0,none,0
8.55,3.34,1,315.41,370.55,0,1,Mobile,Safari,2,9,3.18,0,0,0,0.36,1,bot_attack,1
6.14,3.32,2,163.28,546.83,0,0,Desktop,Safari,1,17,3.38,1,0,1,0.592,1,tor_intrusion,1
6.15,2.22,1,174.13,507.78,1,0,Mobile,Safari,1,10,0.52,1,0,0,0.635,1,bot_attack,1
3.76,4.35,1,325.62,646.95,0,1,Desktop,Firefox,1,13,3.07,0,1,0,0.478,1,bot_attack,1
4.54,1.79,2,240.41,297.3,0,0,Mobile,Safari,2,8,1.66,0,0,0,0.215,1,bot_attack,1
3.44,4.67,0,357.88,719.04,0,0,Desktop,Firefox,3,9,4.97,0,0,0,0.679,0,none,0
2.59,4.6,3,438.08,281.61,0,0,Mobile,Edge,1,2,2.36,0,1,0,0.193,0,none,0
5.81,3.56,4,157.03,809.9,0,0,Desktop,Firefox,1,3,3.79,0,0,0,0.541,0,none,0
5.14,4.61,3,299.2,374.85,0,0,Mobile,Firefox,0,16,1.55,0,0,0,0.55,0,none,0
5.45,3.34,3,199.75,558.67,0,1,Desktop,Edge,1,20,2.54,0,0,0,0.437,0,none,0
4.57,2.19,2,168.48,313.1,0,0,Mobile,Chrome,1,2,3.12,1,0,0,0.321,0,none,0
4.11,1.45,1,387.08,328.64,0,0,Mobile,Safari,2,13,2.13,1,0,0,0.509,0,none,0
4.1,3.36,4,186.1,767.46,0,0,Desktop,Firefox,2,11,1.48,0,0,0,0.583,0,none,0
1.18,5.39,3,273.48,250.84,0,0,Desktop,Firefox,1,9,2.11,0,0,0,0.657,0,none,0
4.69,2.88,2,426.26,231.46,0,1,Mobile,Edge,1,13,3.78,0,0,0,0.348,0,none,0
5.11,4.76,1,254.62,497.47,0,1,Mobile,Edge,1,15,3.54,1,0,0,0.505,0,none,0
5.57,4.15,2,365.74,835.92,0,0,Desktop,Safari,0,23,2.08,0,0,0,0.178,0,none,0
3.78,1.88,1,368.27,647.69,0,0,Mobile,Firefox,2,19,2.85,0,0,0,0.558,1,bot_attack,1
6.62,3.62,1,211.09,87.73,0,0,Desktop,Firefox,2,19,2.44,0,1,0,0.3,0,none,0
6.58,1.42,2,398.19,633.06,0,1,Desktop,Firefox,1,22,2.16,0,1,0,0.49,1,bot_attack,1
1.76,3.82,3,375.94,389.19,0,1,Desktop,Edge,2,1,2.76,1,0,1,0.837,1,tor_intrusion,1
5.72,3.66,2,158.23,297.3,1,1,Desktop,Edge,0,23,3.05,0,1,0,0.512,1,bot_attack,1
4.07,3.46,1,196.26,849.34,0,0,Desktop,Safari,1,23,1.42,0,0,0,0.529,0,none,0
5.79,3.32,1,284.18,475.15,1,0,Desktop,Safari,3,7,1.98,1,0,0,0.571,1,bot_attack,1
4.09,3.31,0,281.98,436.59,0,0,Mobile,Edge,3,22,4.01,0,1,0,0.462,1,bot_attack,1
5.7,1.47,2,279.02,478.97,0,0,Desktop,Firefox,1,6,4.4,1,0,0,0.389,0,none,0
3.7,5.56,2,336.17,274.94,1,0,Desktop,Safari,0,23,2.51,0,1,0,0.657,1,bot_attack,1
4.42,5.01,1,167.32,50.0,1,0,Desktop,Safari,1,6,3.54,0,1,0,0.348,1,bot_attack,1
3.33,4.38,0,124.97,337.35,0,0,Mobile,Edge,2,11,2.87,0,0,0,0.397,0,none,0
5.38,3.81,2,230.6,497.97,0,1,Desktop,Chrome,3,9,2.41,0,0,0,0.367,1,bot_attack,1
7.42,4.1,2,248.03,726.5,1,0,Desktop,Firefox,1,15,2.7,1,0,0,0.249,0,none,0
5.9,3.05,2,336.16,530.45,0,1,Desktop,Firefox,2,14,1.58,1,0,0,0.233,1,bot_attack,1
4.62,3.12,1,325.75,459.81,0,0,Desktop,Firefox,0,11,3.02,0,0,0,0.653,0,none,0
4.88,2.98,2,339.89,667.96,0,0,Mobile,Chrome,1,19,2.48,0,0,0,0.497,0,none,0
4.99,1.61,0,264.64,424.79,0,1,Desktop,Safari,2,4,2.6,0,0,0,0.422,0,none,0
3.85,4.4,3,282.57,293.91,0,0,Desktop,Chrome,0,20,1.66,0,0,0,0.336,0,none,0
7.6,4.41,3,295.43,264.26,0,0,Mobile,Safari,0,3,2.93,0,0,0,0.597,0,none,0
2.79,3.19,8,215.86,557.36,0,0,Mobile,Firefox,2,10,3.14,0,1,0,0.406,1,bot_attack,1
4.87,4.61,2,171.55,337.39,1,0,Mobile,Firefox,1,14,1.99,0,0,0,0.391,1,bot_attack,1
3.2,1.74,2,325.53,906.83,0,1,Mobile,Edge,0,9,3.41,0,1,0,0.22,1,bot_attack,1
5.74,1.97,2,271.53,596.49,0,1,Mobile,Safari,1,10,3.17,0,0,0,0.561,0,none,0
4.17,3.99,4,226.74,484.5,0,0,Mobile,Firefox,0,1,3.26,0,0,0,0.577,0,none,0
2.19,3.28,3,68.6,817.17,0,0,Mobile,Edge,0,1,3.52,0,0,0,0.389,0,none,0
8.62,2.77,4,197.31,573.37,0,0,Desktop,Firefox,1,15,1.99,0,0,0,0.576,1,bot_attack,1
6.86,3.02,2,384.89,561.62,0,0,Mobile,Edge,2,9,3.43,0,0,0,0.331,0,none,0
3.84,3.93,2,279.11,773.28,0,0,Mobile,Chrome,0,20,1.26,0,1,0,0.5,1,bot_attack,1
4.71,2.23,3,166.18,403.4,0,0,Mobile,Chrome,1,8,2.73,0,0,0,0.677,0,none,0
3.55,5.11,4,236.22,815.64,0,1,Desktop,Safari,0,17,1.71,0,0,0,0.388,0,none,0
4.52,3.94,0,269.04,544.19,0,0,Desktop,Firefox,2,20,2.68,0,0,0,0.374,0,none,0
2.13,4.7,3,203.5,601.34,0,0,Desktop,Chrome,2,20,0.84,0,0,0,0.398,0,none,0
3.31,1.91,0,127.7,439.95,0,0,Desktop,Edge,1,1,4.19,0,0,0,0.446,1,bot_attack,1
4.48,4.13,0,330.59,687.57,1,0,Mobile,Chrome,2,17,4.49,0,0,0,0.331,1,bot_attack,1
3.47,2.25,2,358.64,702.78,0,1,Mobile,Firefox,0,17,2.62,1,0,0,0.77,0,none,0
3.47,4.91,1,387.0,849.85,0,1,Desktop,Edge,1,20,3.51,1,0,0,0.317,1,bot_attack,1
7.64,3.26,2,279.14,612.81,0,1,Mobile,Firefox,1,12,2.61,0,0,0,0.387,0,none,0
7.65,2.4,1,159.09,673.95,0,0,Mobile,Edge,2,11,3.43,0,0,0,0.539,0,none,0
1.84,3.25,0,386.26,593.99,1,0,Mobile,Firefox,2,22,1.89,0,1,1,0.55,1,tor_intrusion,1
0.99,2.48,1,292.94,459.99,0,1,Desktop,Safari,1,20,0.63,0,1,0,0.333,1,bot_attack,1
3.34,3.75,0,359.98,567.84,1,0,Desktop,Firefox,0,14,0.96,1,0,0,0.609,1,bot_attack,1
6.2,3.42,2,183.3,504.34,0,0,Mobile,Firefox,1,21,1.88,0,0,0,0.545,0,none,0
5.56,3.89,2,400.34,486.52,0,0,Desktop,Edge,5,11,1.87,0,0,0,0.74,0,none,0
3.92,3.31,4,161.47,352.81,0,0,Mobile,Firefox,1,21,2.05,0,0,0,0.379,0,none,0
5.03,4.37,5,293.0,853.48,0,0,Desktop,Firefox,1,1,2.72,0,1,0,0.416,1,bot_attack,1
5.36,3.98,1,269.02,515.35,0,0,Mobile,Safari,0,15,1.76,1,0,0,0.111,0,none,0
3.85,3.79,1,321.27,676.89,0,1,Mobile,Edge,3,17,1.29,0,0,0,0.69,0,none,0
7.04,5.65,3,245.63,715.4,1,0,Desktop,Firefox,2,18,2.17,0,0,0,0.416,1,bot_attack,1
3.46,2.74,3,278.84,694.34,0,0,Desktop,Firefox,1,22,2.53,0,0,0,0.531,0,none,0
3.84,4.11,2,292.34,566.15,0,0,Desktop,Firefox,2,12,2.02,0,1,0,0.412,0,none,0
2.72,3.11,2,314.83,321.23,0,0,Desktop,Edge,0,14,2.39,1,0,0,0.693,0,none,0
3.64,2.5,1,163.29,916.03,0,0,Desktop,Safari,1,23,1.67,0,0,1,0.69,0,none,0
4.12,2.2,1,331.32,315.29,0,0,Mobile,Safari,1,15,2.1,0,1,0,0.447,1,bot_attack,1
5.04,2.8,2,20.0,50.0,0,0,Mobile,Safari,2,22,2.7,0,1,0,0.263,1,bot_attack,1
3.09,3.94,1,290.47,547.16,1,0,Mobile,Firefox,1,13,2.8,1,0,0,0.577,0,none,0
6.74,3.36,0,260.37,273.84,0,0,Desktop,Safari,1,4,2.05,0,0,0,0.36,0,none,0
7.43,3.79,0,272.44,331.37,0,0,Mobile,Edge,1,7,3.16,0,1,0,0.411,0,none,0
5.92,3.83,3,317.63,251.34,0,0,Mobile,Chrome,0,11,3.19,0,0,0,0.232,1,bot_attack,1
4.37,3.23,4,346.74,416.94,0,0,Mobile,Edge,2,21,2.46,0,0,0,0.53,0,none,0
4.49,4.04,0,319.71,54.63,0,0,Desktop,Safari,1,14,1.61,0,0,0,0.361,1,bot_attack,1
3.35,4.05,0,385.76,737.34,0,1,Desktop,Safari,1,21,2.39,1,0,0,0.275,0,none,0
1.13,1.55,2,293.96,573.4,0,0,Mobile,Firefox,1,6,3.04,0,0,0,0.722,0,none,0
2.87,2.75,2,291.2,69.53,0,0,Mobile,Firefox,2,15,2.96,0,0,0,0.594,0,none,0
1.98,3.55,1,355.7,720.54,0,0,Desktop,Safari,2,13,3.97,1,1,0,0.272,0,none,0
6.42,4.86,2,319.1,526.31,0,0,Mobile,Edge,1,23,2.09,0,0,0,0.482,0,none,0
5.24,1.61,0,195.25,740.8,1,1,Desktop,Edge,0,19,3.79,0,0,0,0.399,0,none,0
3.37,4.51,1,283.67,475.31,0,0,Mobile,Edge,1,11,2.11,1,1,0,0.412,1,bot_attack,1
5.83,4.5,1,251.53,283.31,0,0,Desktop,Firefox,0,21,2.01,0,0,0,0.431,0,none,0
1.88,4.39,1,219.11,414.31,0,1,Desktop,Edge,2,2,2.07,0,0,0,0.394,0,none,0
5.1,5.29,1,239.0,313.4,0,0,Mobile,Safari,1,9,1.99,0,0,0,0.404,0,none,0
5.88,5.43,3,150.99,653.56,1,0,Desktop,Safari,1,15,2.93,0,1,0,0.291,1,bot_attack,1
5.73,1.09,0,262.23,469.59,1,0,Desktop,Edge,1,4,0.6,1,0,0,0.575,1,bot_attack,1
4.57,4.31,1,310.62,409.42,0,0,Desktop,Safari,3,15,3.29,0,1,0,0.478,1,bot_attack,1
4.77,2.91,2,260.31,846.91,0,0,Mobile,Firefox,0,15,0.92,1,0,0,0.37,0,none,0
5.87,2.89,4,241.25,884.74,0,0,Mobile,Firefox,0,4,1.55,0,0,0,0.146,0,none,0
5.67,1.63,4,368.15,761.16,1,1,Mobile,Chrome,2,9,2.51,0,0,0,0.514,1,bot_attack,1
